age,taille,poids,revenu_estime_mois,risque_personnel,loyer_mensuel,montant_pret
56,177.9,63.9,2988,0.29,5000.0,31915.413161279317
26,169.7,59.4,2638,0.47,5175.89104031576,6418.818375950242
42,180.1,48.2,1901,0.73,5000.0,1860.565130754554
71,162.5,56.1,2561,0.46,5000.0,6951.049702536611
36,169.8,61.2,1576,0.86,5175.89104031576,500.0
62,177.2,69.9,1290,0.46,5000.0,6535.340337088602
70,170.2,72.0,3037,0.36,5000.0,500.0
20,147.9,69.0,3067,0.72,5175.89104031576,500.0
58,172.0,64.7,2362,0.81,5000.0,500.0
29,155.6,59.0,2268,0.83,5175.89104031576,500.0
29,159.7,72.6,500,0.83,5000.0,500.0
52,183.9,72.2,5651,0.31,5000.0,23459.984054570465
60,164.8,74.0,4184,0.93,5175.89104031576,500.0
43,169.5,55.9,1782,0.36,5175.89104031576,500.0
42,179.5,48.3,2762,0.4,5000.0,13167.874098585917
27,169.8,66.1,4572,0.52,5175.89104031576,31549.21252319555
28,179.6,75.4,2849,0.74,5175.89104031576,5876.08168713673
21,179.5,64.3,3403,0.11,5175.89104031576,500.0
38,164.1,63.9,1791,0.28,5000.0,26063.849456923388
46,148.5,37.6,2504,0.72,5000.0,500.0
62,152.8,69.3,3664,0.6,5175.89104031576,21213.670904190192
55,184.4,48.0,2476,0.97,5000.0,500.0
59,173.5,52.7,3162,0.18,5175.89104031576,29734.447286576084
18,191.3,86.8,2678,0.29,5175.89104031576,500.0
65,166.9,50.0,3604,0.87,5175.89104031576,500.0
66,165.2,84.4,2899,0.29,5000.0,500.0
53,177.5,57.5,3274,0.64,5175.89104031576,12674.143471485697
22,150.4,71.9,500,0.48,5000.0,12067.719839520172
30,143.8,70.4,4567,0.61,5175.89104031576,500.0
58,163.5,73.4,1458,0.54,5000.0,500.0
50,161.2,74.3,3281,0.49,5175.89104031576,17187.293356986465
20,159.0,67.8,2153,0.71,5175.89104031576,9620.735836534855
38,163.9,71.4,2158,0.69,5000.0,21110.660187345664
44,170.8,77.0,2565,0.32,5000.0,17341.859420924782
48,174.1,64.1,1427,0.75,5000.0,22411.23299050272
60,182.0,60.3,500,0.4,5000.0,500.0
44,176.6,76.1,2186,0.68,5000.0,500.0
55,169.3,65.2,4081,0.13,5175.89104031576,500.0
53,160.5,89.2,2048,0.48,5000.0,5316.1181156881
45,157.2,64.1,1748,0.56,5000.0,500.0
19,168.2,91.9,802,0.38,5175.89104031576,500.0
30,182.2,91.3,4215,0.56,5175.89104031576,16514.985351415038
24,152.9,67.8,4085,0.15,5175.89104031576,15541.960031568016
43,158.4,55.3,500,0.3,5175.89104031576,500.0
31,170.2,52.4,1720,0.03,5175.89104031576,500.0
60,174.5,99.5,3018,0.79,5000.0,3125.15424948565
71,175.1,69.1,1299,0.04,5175.89104031576,2490.380594435334
73,170.0,76.7,966,0.76,5000.0,500.0
40,161.6,41.7,2908,0.2,5000.0,3566.125585488686
48,165.6,67.7,4047,0.34,5000.0,500.0
59,169.1,96.9,3606,0.94,5175.89104031576,35207.150547370504
45,178.0,75.3,4962,0.74,5175.89104031576,30712.084855966623
65,167.3,50.4,1948,0.33,5000.0,500.0
64,175.0,55.5,1388,0.69,5175.89104031576,10199.27216653708
54,190.6,48.7,1255,0.46,5000.0,500.0
29,171.8,49.2,2912,0.04,5000.0,5887.495107904259
61,173.8,95.2,664,0.66,5000.0,500.0
18,169.6,57.2,2525,0.11,5175.89104031576,27611.992362669524
67,183.8,53.5,4893,0.04,5175.89104031576,500.0
38,173.9,95.1,2398,0.78,5175.89104031576,8609.537891937116
24,156.2,64.8,2265,0.01,5000.0,7485.515618447107
49,177.8,75.6,500,0.85,5000.0,500.0
50,162.6,59.0,4725,0.34,5175.89104031576,500.0
33,183.9,63.9,2591,0.81,5175.89104031576,500.0
47,166.7,80.8,1399,0.02,5000.0,500.0
69,173.8,78.8,2214,0.36,5000.0,34454.62613536854
39,156.6,62.6,1695,0.57,5000.0,500.0
34,174.1,48.1,3681,0.12,5175.89104031576,23101.80227565994
47,162.9,94.7,3797,0.96,5000.0,9964.400313238522
32,155.4,49.1,1200,0.68,5175.89104031576,7709.21127086882
69,178.3,60.7,4177,0.62,5175.89104031576,500.0
32,176.9,57.2,1854,0.95,5000.0,500.0
58,167.5,75.1,2500,0.45,5000.0,1955.0920398713888
67,173.4,42.1,1779,0.23,5000.0,500.0
62,157.1,77.4,1672,0.92,5000.0,500.0
43,162.7,75.3,1496,0.38,5175.89104031576,500.0
49,158.5,47.8,3164,0.92,5175.89104031576,8822.941755744061
68,162.2,51.4,3478,0.07,5000.0,6223.473512088193
62,166.4,67.1,3228,0.17,5000.0,9966.569824527503
68,164.9,69.9,3614,0.16,5175.89104031576,13457.66564234683
31,182.6,67.8,500,0.49,5000.0,500.0
36,176.2,79.7,4051,0.04,5175.89104031576,500.0
73,182.1,80.8,2105,0.07,5000.0,11142.536987554397
65,160.2,90.3,2034,0.13,5000.0,6465.21881959301
28,157.0,70.4,1247,0.61,5000.0,8829.759102630469
66,185.6,46.3,2173,0.64,5000.0,3856.405968309079
27,160.3,62.3,1664,0.91,5000.0,500.0
45,176.6,79.5,500,0.18,5000.0,500.0
65,178.3,85.1,4235,0.87,5000.0,500.0
68,173.6,74.1,1389,0.4,5175.89104031576,500.0
55,171.0,84.2,2214,0.78,5000.0,14539.639304170918
53,165.2,75.2,1157,0.86,5175.89104031576,500.0
48,183.0,79.0,684,0.94,5000.0,22369.705545148503
64,146.6,59.1,1342,0.81,5000.0,2664.456947528504
61,169.3,66.0,5003,0.34,5175.89104031576,10028.105100767592
25,161.4,57.0,3899,0.04,5000.0,8419.826990118605
61,162.4,68.6,500,0.34,5000.0,500.0
49,176.1,74.2,1907,0.96,5000.0,11787.714186008528
41,177.0,78.8,1597,0.55,5000.0,7506.01828747069
24,158.6,81.5,4182,0.23,5000.0,23692.118874842086
64,148.3,73.2,1055,0.37,5000.0,10813.386418770908
74,172.7,81.5,739,0.36,5175.89104031576,3494.0279961624865
40,180.7,100.8,3731,0.25,5000.0,500.0
33,165.2,68.5,3946,0.87,5175.89104031576,1353.1672773618373
69,175.5,65.3,3359,0.03,5000.0,13127.833045043511
72,165.6,70.0,689,0.22,5175.89104031576,1196.1595206774125
56,165.4,66.3,543,0.2,5175.89104031576,13607.37323409482
20,158.7,43.2,2021,0.09,5000.0,10515.386586844632
35,170.9,59.4,2712,0.58,5175.89104031576,500.0
24,166.0,81.7,500,0.77,5000.0,500.0
36,162.2,70.0,2090,0.52,5000.0,500.0
47,170.9,91.1,3145,0.22,5175.89104031576,500.0
72,177.9,76.2,2715,0.14,5175.89104031576,21726.62170552405
58,172.8,63.3,3392,0.61,5175.89104031576,7924.425362383384
39,175.6,92.2,4121,0.92,5000.0,500.0
59,162.5,73.8,3263,0.49,5000.0,11607.042261402692
72,163.6,48.8,3285,1.0,5000.0,1612.0490492718752
46,172.4,71.0,2325,0.36,5175.89104031576,13930.217425514977
72,168.2,75.9,2449,0.28,5000.0,22641.101301571893
50,170.3,55.8,3789,0.39,5175.89104031576,22691.59569651988
69,158.7,75.6,3955,0.47,5175.89104031576,500.0
25,190.5,103.6,500,0.21,5000.0,3078.1464631230083
35,170.1,70.4,4780,0.14,5000.0,500.0
54,174.1,51.0,2766,0.8,5000.0,33384.285938818604
20,160.8,54.8,4119,0.27,5175.89104031576,10029.912961687334
40,170.7,68.4,4642,0.85,5175.89104031576,500.0
71,170.6,66.0,983,0.64,5175.89104031576,3525.3553636837214
26,182.5,54.0,3941,0.21,5175.89104031576,24129.908134658064
37,168.3,62.6,4624,0.65,5000.0,7378.672628788799
37,181.3,80.6,3357,0.1,5000.0,27679.90425032954
21,178.4,43.5,1504,0.71,5000.0,17952.90253759461
31,189.9,70.1,1795,0.75,5000.0,29891.85154521261
46,193.1,88.3,952,0.43,5000.0,500.0
34,160.9,60.1,3766,0.02,5175.89104031576,33679.173231254215
56,177.3,71.5,3897,0.64,5175.89104031576,16115.295437715207
25,174.5,81.9,2845,0.13,5175.89104031576,500.0
46,159.4,44.8,1643,0.8,5175.89104031576,500.0
51,156.1,79.4,1281,0.29,5000.0,15673.170948873523
62,164.0,62.8,2465,0.99,5000.0,500.0
26,164.5,70.8,2024,0.02,5175.89104031576,500.0
29,154.9,60.9,2618,0.84,5000.0,500.0
34,175.6,70.3,2764,0.9,5175.89104031576,500.0
22,163.0,82.5,1957,0.61,5175.89104031576,24927.37401204081
59,158.4,60.9,3426,0.78,5000.0,2333.9381746266963
45,160.4,64.4,2448,0.8,5175.89104031576,21967.591368409256
19,170.4,69.1,4352,0.52,5175.89104031576,21658.317488145574
30,158.6,60.9,1809,0.53,5000.0,12348.35324308617
67,166.5,61.9,2347,0.28,5000.0,9996.230993867848
61,170.7,55.4,2038,0.3,5175.89104031576,7959.881414925938
66,175.6,107.4,943,0.82,5000.0,500.0
35,161.0,87.8,4348,0.36,5000.0,7017.518016140904
74,155.6,77.5,1184,0.24,5175.89104031576,500.0
23,173.7,56.3,2655,0.19,5175.89104031576,500.0
31,165.2,59.8,2737,0.33,5175.89104031576,7248.77852935037
39,170.6,41.7,2674,0.44,5000.0,500.0
28,176.1,68.8,2687,0.28,5175.89104031576,25982.77311338648
37,174.9,101.0,1775,0.41,5000.0,500.0
35,183.6,55.2,1821,0.65,5175.89104031576,22357.585172685336
66,168.3,55.5,4984,0.11,5175.89104031576,24084.668012013437
19,166.8,86.5,2779,0.54,5175.89104031576,7359.120056809559
42,178.0,88.4,2878,0.84,5175.89104031576,500.0
58,164.0,63.6,2493,0.6,5175.89104031576,500.0
19,177.6,80.7,563,0.34,5175.89104031576,9369.040669203156
47,154.0,78.4,2509,0.73,5175.89104031576,23922.51702990553
26,162.6,56.3,1681,0.55,5175.89104031576,500.0
29,156.1,61.5,919,0.91,5000.0,500.0
20,168.0,84.2,3474,0.8,5175.89104031576,6543.066204804038
75,173.2,77.1,1064,0.46,5000.0,500.0
53,169.1,69.4,781,0.41,5000.0,500.0
65,155.5,75.2,2389,0.29,5000.0,10753.667066031348
62,167.3,71.4,3129,0.15,5000.0,8885.739684953534
24,179.3,65.5,2261,0.42,5000.0,500.0
56,158.3,68.5,2690,0.24,5175.89104031576,500.0
39,182.4,73.1,1684,0.65,5000.0,10523.96180035895
26,167.7,64.2,3386,0.46,5175.89104031576,18440.22306409596
48,180.4,65.5,2473,0.09,5000.0,500.0
71,188.9,49.7,4705,0.78,5000.0,24448.567538240044
57,165.0,69.0,1050,0.53,5000.0,500.0
26,160.6,91.7,5088,0.92,5175.89104031576,21401.53947880728
49,153.6,59.6,3264,0.28,5175.89104031576,500.0
69,172.2,54.8,2334,0.79,5000.0,500.0
45,166.7,58.1,4799,0.96,5175.89104031576,30731.756590284425
54,173.7,79.5,3508,0.6,5175.89104031576,18610.029613217324
71,185.4,55.6,2437,0.44,5000.0,500.0
56,173.0,68.1,2739,0.88,5000.0,29209.98027713808
43,167.5,99.6,1094,0.23,5175.89104031576,500.0
53,171.3,56.6,4302,0.55,5175.89104031576,500.0
42,171.7,69.8,3797,0.28,5000.0,500.0
27,175.1,62.5,2993,0.7,5175.89104031576,500.0
19,168.4,85.7,1514,0.26,5175.89104031576,500.0
57,153.6,55.0,4492,0.08,5000.0,20409.533173013977
55,172.9,46.9,1640,0.06,5175.89104031576,500.0
66,161.9,87.1,2902,0.18,5000.0,32438.84380608241
34,177.0,69.4,3400,0.31,5175.89104031576,11452.403928491243
48,174.3,64.1,3144,0.63,5175.89104031576,10000.543823461245
33,161.3,94.8,500,0.37,5175.89104031576,500.0
41,178.2,60.4,2568,0.68,5000.0,500.0
59,168.9,59.7,3591,0.93,5175.89104031576,9292.332965764826
60,176.0,55.0,2601,0.13,5175.89104031576,8998.77950720081
31,195.1,72.4,3111,0.16,5000.0,1900.731171856429
19,164.0,85.6,3495,0.9,5000.0,500.0
69,166.5,83.9,2253,0.99,5175.89104031576,24217.58389284025
53,173.4,58.8,1777,0.32,5175.89104031576,500.0
70,167.2,42.4,2629,0.11,5175.89104031576,2352.4355498269483
33,166.8,79.9,3746,0.13,5000.0,34859.336062942464
43,162.4,65.9,4366,0.7,5175.89104031576,6720.469873067939
29,156.4,54.2,1463,0.59,5175.89104031576,28241.28826311551
21,163.9,62.1,3342,0.22,5000.0,10581.09660359436
20,181.1,48.9,2324,0.89,5000.0,500.0
71,174.5,53.4,945,0.75,5175.89104031576,20419.79542820899
53,162.1,77.0,3874,0.18,5000.0,4335.291007454305
27,147.0,36.0,500,0.81,5000.0,13002.61504107803
48,182.4,63.9,3109,0.58,5000.0,1339.3947702361097
73,172.0,89.9,1789,0.65,5175.89104031576,3765.1462926957392
53,152.3,85.4,1923,0.11,5000.0,500.0
24,191.1,83.4,500,0.33,5000.0,500.0
21,163.0,77.5,2265,0.97,5000.0,1675.611186145678
69,179.3,76.7,2151,0.46,5175.89104031576,31559.02731660087
67,169.4,73.7,835,0.38,5175.89104031576,500.0
20,167.5,67.0,1980,0.4,5000.0,4959.115802559148
30,196.7,100.6,2380,0.6,5000.0,500.0
42,171.7,68.6,4163,0.46,5000.0,7737.370574341588
36,170.1,85.3,3719,0.47,5175.89104031576,21242.45716393496
75,172.0,82.9,2449,0.09,5175.89104031576,500.0
56,172.9,73.2,4683,0.87,5175.89104031576,17315.966732062687
35,154.0,64.0,2899,0.45,5000.0,945.5205291396836
38,179.1,68.7,3484,0.32,5000.0,20389.31579902852
67,155.4,86.0,3375,0.36,5000.0,500.0
56,170.8,86.4,2794,0.79,5000.0,22019.49930340135
56,176.3,69.9,1125,0.42,5175.89104031576,500.0
47,164.5,53.1,2058,0.14,5000.0,18112.57580637872
46,190.3,82.0,2790,0.74,5175.89104031576,500.0
29,177.8,89.2,3780,0.34,5175.89104031576,3883.911914009419
74,174.3,87.2,2896,0.3,5000.0,18872.556693981387
40,171.1,81.3,1416,0.21,5000.0,500.0
69,168.0,98.2,1144,0.4,5000.0,500.0
48,190.0,78.2,833,0.55,5000.0,500.0
33,172.3,79.6,1610,0.17,5175.89104031576,500.0
25,165.0,70.5,1779,0.7,5175.89104031576,22400.401929338008
50,176.9,44.2,2062,0.37,5175.89104031576,500.0
25,174.2,89.8,500,0.23,5175.89104031576,500.0
38,177.9,61.7,3390,0.91,5000.0,500.0
66,154.6,77.1,3594,0.7,5175.89104031576,7756.066583667335
61,157.2,68.2,3244,0.92,5000.0,28268.407632575607
32,189.1,81.8,651,0.62,5175.89104031576,500.0
54,158.9,66.9,4141,0.06,5175.89104031576,27029.52389340347
39,144.5,54.3,2592,0.05,5175.89104031576,500.0
69,182.0,53.2,2519,0.45,5175.89104031576,11233.498372473863
26,193.1,44.9,2652,0.85,5175.89104031576,10718.60128450164
56,167.5,71.5,2752,0.61,5000.0,500.0
24,173.6,75.8,2165,0.75,5175.89104031576,500.0
24,182.9,94.1,2083,0.2,5000.0,500.0
27,173.5,66.1,3901,0.15,5175.89104031576,500.0
67,170.1,66.3,2296,0.51,5175.89104031576,500.0
27,157.1,58.9,2669,0.15,5000.0,500.0
30,184.8,56.8,3578,0.58,5000.0,32230.513627373795
70,186.4,85.9,2050,0.14,5000.0,500.0
33,180.5,67.6,2724,0.34,5175.89104031576,10215.211948561966
57,162.3,98.0,4994,0.61,5175.89104031576,18415.25257734253
67,169.9,57.6,1584,0.07,5175.89104031576,810.2920206052056
60,169.5,87.1,2374,0.56,5000.0,500.0
49,165.2,87.9,2161,0.6,5000.0,3601.2530098400307
61,187.8,80.4,4384,0.58,5175.89104031576,500.0
53,163.4,66.7,1908,0.07,5000.0,500.0
64,167.8,58.3,3823,0.71,5175.89104031576,26348.69071650976
34,159.4,78.8,500,0.83,5000.0,500.0
66,170.2,68.7,3319,0.78,5175.89104031576,500.0
45,163.1,84.0,4137,0.28,5000.0,8096.368241205189
21,164.9,65.7,3265,0.66,5175.89104031576,17696.42070676709
28,148.2,67.1,3962,0.93,5000.0,3211.040083034987
29,163.7,71.1,1217,0.22,5175.89104031576,6000.623724878125
75,175.2,80.5,2160,0.02,5175.89104031576,3839.10191996218
24,174.6,74.5,2633,0.9,5000.0,19432.59029041834
38,160.5,62.5,3146,0.08,5000.0,500.0
19,178.1,66.3,2082,0.73,5000.0,3831.934918728269
19,161.9,69.4,3308,0.87,5175.89104031576,36664.6295810106
74,177.9,57.1,3152,0.4,5175.89104031576,7670.328578401174
66,157.4,85.4,2988,0.6,5175.89104031576,27446.216042395805
30,172.3,71.3,1543,0.82,5175.89104031576,500.0
61,180.3,61.1,4947,0.08,5000.0,19353.79269449597
39,188.6,51.6,867,0.03,5000.0,500.0
28,153.2,60.6,3065,0.75,5175.89104031576,500.0
39,174.5,60.4,2265,0.33,5175.89104031576,28985.09637543067
19,177.1,60.3,1992,0.15,5175.89104031576,6953.460565181961
67,171.8,64.3,2288,0.11,5175.89104031576,5958.763709105505
68,184.1,66.5,1752,0.6,5175.89104031576,500.0
38,163.9,80.4,3843,0.87,5175.89104031576,32051.395584906197
62,172.1,109.7,1409,0.98,5175.89104031576,3371.512781250449
71,163.5,67.2,3221,0.71,5175.89104031576,500.0
26,163.3,89.3,4159,0.87,5000.0,25993.7998966687
55,165.7,84.9,4360,0.33,5175.89104031576,500.0
24,187.4,79.2,2985,0.77,5175.89104031576,500.0
51,166.5,82.7,1773,0.27,5000.0,500.0
36,169.1,67.7,943,0.09,5000.0,8659.081358493097
62,162.2,61.9,2392,0.16,5000.0,500.0
73,174.6,89.3,742,0.5,5175.89104031576,500.0
31,147.9,78.1,1971,0.96,5000.0,13944.107037814936
45,180.2,62.7,4751,0.08,5000.0,500.0
65,156.7,56.9,3305,0.53,5175.89104031576,10452.945263428395
42,174.2,73.1,4231,0.55,5000.0,500.0
56,172.2,64.0,1912,0.35,5000.0,500.0
26,160.0,62.3,3249,0.86,5000.0,22358.524841270264
56,172.4,96.5,2236,0.05,5000.0,27810.765097068997
19,164.5,51.7,2877,0.35,5175.89104031576,3409.6489431689424
52,167.8,79.0,581,0.99,5175.89104031576,16638.894402492777
60,165.2,62.2,2002,0.56,5000.0,17101.262016515462
40,158.9,68.6,2901,0.05,5000.0,500.0
28,179.7,67.0,2656,0.97,5175.89104031576,500.0
25,167.6,95.6,960,0.8,5175.89104031576,500.0
20,193.0,64.2,2788,0.27,5175.89104031576,32063.341931718296
72,158.9,79.2,500,0.51,5175.89104031576,500.0
52,177.4,56.8,1380,0.44,5175.89104031576,500.0
68,179.8,79.2,3847,0.45,5175.89104031576,500.0
28,169.3,79.4,4100,0.69,5175.89104031576,16208.76936325034
44,153.5,61.1,3600,0.19,5000.0,18313.02077541089
25,176.0,75.1,2239,0.11,5175.89104031576,8933.102972161352
61,168.5,79.5,2315,0.01,5175.89104031576,11265.909886069068
51,177.6,75.1,2239,0.82,5000.0,500.0
31,173.1,59.3,5170,0.66,5000.0,500.0
56,176.6,90.7,659,0.76,5175.89104031576,23178.674741119205
41,178.8,67.5,1122,0.83,5175.89104031576,500.0
51,195.4,77.0,2134,0.15,5000.0,500.0
35,167.7,63.4,3940,1.0,5000.0,20390.656266756887
61,183.2,69.6,2075,0.35,5000.0,500.0
71,166.8,99.9,2967,0.98,5175.89104031576,500.0
71,174.9,67.7,3455,0.69,5175.89104031576,500.0
32,156.6,69.2,2439,0.69,5000.0,4958.72243782953
29,149.1,77.8,4237,0.55,5000.0,16299.535507368504
64,149.4,65.3,5350,0.77,5000.0,22323.85656501331
40,170.1,76.4,3982,0.93,5175.89104031576,29005.64727344003
41,166.8,58.8,2142,0.42,5175.89104031576,24192.193002658845
67,169.8,68.1,500,0.65,5000.0,8113.163426821808
21,182.7,54.6,1159,0.74,5000.0,7686.360874423631
47,180.8,45.4,3008,0.77,5175.89104031576,576.4275913911271
34,168.3,81.3,2526,0.4,5175.89104031576,1285.843664772567
34,171.4,63.8,3141,0.05,5000.0,1509.9816677046977
53,176.8,64.7,3083,0.07,5175.89104031576,15530.663079594751
74,158.9,61.7,1165,0.99,5000.0,500.0
29,161.5,79.4,1870,0.32,5000.0,17833.57610297613
52,174.9,60.7,4535,0.14,5000.0,500.0
64,170.9,86.5,500,0.26,5175.89104031576,500.0
61,169.7,102.2,2952,0.42,5175.89104031576,500.0
62,169.4,64.1,883,0.06,5000.0,16626.303215791766
32,166.5,61.9,3227,0.15,5000.0,23081.03218447189
52,176.1,54.7,2328,0.73,5000.0,500.0
45,145.6,62.7,4082,0.24,5175.89104031576,500.0
73,170.9,81.3,2399,0.73,5000.0,500.0
58,171.5,75.4,2162,0.1,5175.89104031576,500.0
46,170.7,71.9,3322,0.91,5000.0,28054.192203997904
65,164.0,73.6,3762,0.42,5175.89104031576,30668.030788734803
70,171.0,89.6,1290,0.3,5000.0,500.0
74,192.6,42.7,4366,0.54,5175.89104031576,10232.981845206195
64,162.4,87.1,1503,0.5,5175.89104031576,8017.943684823101
26,187.4,64.7,4681,0.81,5000.0,500.0
50,182.7,68.8,4152,0.39,5175.89104031576,24371.56739091058
26,176.1,76.7,3005,0.45,5000.0,13698.415645625097
27,173.6,91.1,2198,0.23,5000.0,500.0
40,165.5,54.0,2302,0.06,5000.0,500.0
38,182.3,69.7,1775,0.32,5175.89104031576,500.0
22,160.1,75.1,3293,0.59,5175.89104031576,17934.67650556928
50,165.4,66.5,1980,0.77,5175.89104031576,19316.95292817972
56,174.3,85.6,2775,0.16,5000.0,22674.088688616943
68,175.5,63.8,3430,0.59,5000.0,500.0
53,164.5,59.2,2968,0.95,5000.0,21449.353179340447
74,185.4,51.9,817,0.95,5000.0,500.0
25,150.0,62.6,2820,0.3,5000.0,500.0
42,160.1,71.3,500,0.21,5000.0,500.0
26,147.5,63.1,2410,0.83,5000.0,3324.5581182092837
57,170.2,67.5,2914,0.68,5175.89104031576,19752.115138992864
42,180.8,52.0,1431,0.93,5000.0,500.0
21,168.9,75.6,2061,0.59,5175.89104031576,24962.483137258045
36,175.3,75.0,1193,0.2,5000.0,3209.862838392056
60,172.1,96.2,924,0.56,5175.89104031576,14105.261356652683
55,160.6,89.8,2423,0.86,5175.89104031576,500.0
48,170.8,67.6,2070,0.84,5175.89104031576,15492.895263036977
20,175.1,61.4,2276,0.33,5000.0,500.0
42,162.8,72.5,2100,0.84,5000.0,500.0
51,154.9,72.5,2715,0.51,5000.0,17517.46133980942
18,178.7,65.7,2862,0.68,5000.0,24302.776004476425
40,164.4,76.6,3832,0.15,5000.0,22101.122653990828
54,170.5,60.3,3483,0.11,5000.0,15114.994131804517
50,180.2,87.2,3056,0.99,5175.89104031576,4402.117846859799
39,170.9,58.4,3481,0.55,5175.89104031576,19890.59960784424
74,148.6,85.4,1926,0.12,5175.89104031576,4702.241546849263
35,176.4,58.6,1755,0.94,5000.0,10721.509688061116
40,186.4,56.9,1548,0.14,5175.89104031576,500.0
36,182.3,79.2,2042,0.12,5000.0,12775.135372044631
63,156.0,60.5,2861,0.72,5175.89104031576,21715.48023893398
48,173.7,63.5,1606,0.36,5000.0,24291.90404991816
31,174.0,78.0,2954,0.2,5175.89104031576,500.0
39,164.1,64.4,3296,0.87,5175.89104031576,5015.482638419116
38,172.7,47.6,2498,0.05,5175.89104031576,11626.611583668611
74,171.9,70.4,1299,0.83,5000.0,19768.69390564453
63,176.6,86.9,2757,0.08,5175.89104031576,500.0
38,174.6,70.7,1542,0.9,5000.0,500.0
68,178.6,81.2,4470,0.11,5000.0,500.0
44,168.7,98.8,3395,0.81,5175.89104031576,32206.06944919228
72,177.9,63.6,1786,0.75,5000.0,500.0
75,172.0,89.4,2189,0.89,5175.89104031576,500.0
27,174.9,86.4,1352,0.12,5000.0,500.0
68,150.2,89.8,500,0.51,5000.0,500.0
37,156.9,86.4,800,0.46,5175.89104031576,500.0
31,187.7,79.5,1236,0.2,5175.89104031576,29610.826567254357
61,177.4,63.0,1773,0.62,5175.89104031576,500.0
19,186.1,95.6,1238,0.81,5175.89104031576,25316.79899817748
59,157.6,55.9,500,0.37,5000.0,500.0
34,175.1,94.8,2621,0.39,5175.89104031576,13602.010323497325
50,175.9,74.4,3314,0.29,5175.89104031576,24826.863457834603
60,163.0,64.0,2746,0.73,5175.89104031576,3297.5083849944344
39,168.9,83.0,875,0.35,5000.0,16358.250172015749
62,193.9,74.6,3652,0.56,5175.89104031576,23411.09926763182
47,165.2,59.2,5592,0.91,5175.89104031576,3192.696276465216
53,169.6,72.5,500,0.41,5000.0,500.0
25,174.9,79.9,1851,0.65,5175.89104031576,500.0
50,171.3,77.0,2728,0.66,5175.89104031576,23971.55513308812
54,183.8,66.6,3120,0.03,5000.0,500.0
57,153.0,58.1,1095,0.91,5000.0,18512.189831799296
32,167.9,60.7,4116,0.96,5175.89104031576,500.0
74,158.7,72.5,3327,0.52,5000.0,500.0
50,180.9,71.3,4114,0.49,5175.89104031576,5000.605234045602
56,172.7,40.9,3029,0.98,5175.89104031576,500.0
66,179.8,56.0,3422,0.5,5000.0,7809.555543364728
68,177.6,55.9,1243,0.52,5000.0,3991.520613740196
24,180.9,96.7,4093,0.06,5000.0,18150.068110937693
55,165.7,67.6,1968,0.1,5175.89104031576,500.0
35,168.4,62.6,1893,0.56,5175.89104031576,583.3530340357695
72,167.0,64.4,2730,0.24,5175.89104031576,500.0
74,174.3,56.0,564,0.43,5175.89104031576,11800.310755965696
57,157.9,81.1,833,0.37,5000.0,500.0
27,183.0,65.7,3877,0.88,5175.89104031576,19604.868115413603
36,168.6,74.1,3310,0.23,5000.0,2210.2451243350743
27,163.5,101.8,1216,0.63,5000.0,500.0
40,165.1,48.3,4812,0.62,5175.89104031576,17791.738413992793
38,171.8,50.8,500,0.56,5175.89104031576,500.0
66,196.8,40.9,1755,0.69,5000.0,500.0
72,174.9,60.5,500,0.24,5000.0,500.0
63,171.4,79.9,2783,0.83,5000.0,8290.318958782991
72,168.8,38.1,2443,0.3,5000.0,2662.9290460697584
37,171.1,72.9,2749,0.49,5175.89104031576,11006.70847130767
34,162.4,91.7,3197,0.45,5175.89104031576,500.0
46,172.8,66.5,1578,0.25,5000.0,14539.109207408284
69,169.1,80.1,868,0.89,5000.0,500.0
48,166.7,36.9,4249,0.33,5000.0,17610.216030774245
32,166.1,74.2,3408,0.98,5175.89104031576,12111.268695218314
55,168.1,68.0,694,0.92,5175.89104031576,13587.851224632466
61,187.7,71.5,4080,0.0,5175.89104031576,23507.144339671257
63,165.6,62.0,1416,0.28,5000.0,2876.2379584986943
47,172.2,74.7,916,0.13,5000.0,500.0
56,173.0,41.2,1563,0.74,5000.0,21256.550473924748
34,182.4,59.6,3441,0.18,5000.0,500.0
25,163.9,71.5,1869,0.87,5000.0,26538.4239409384
44,160.1,94.2,1169,0.58,5000.0,16168.04588525164
