age,taille,poids,revenu_estime_mois,risque_personnel,loyer_mensuel,montant_pret,sexe_F,sexe_H,sport_licence_non,sport_licence_oui,niveau_etude_aucun,niveau_etude_bac,niveau_etude_bac+2,niveau_etude_doctorat,niveau_etude_master,region_Auvergne-Rhône-Alpes,region_Bretagne,region_Corse,region_Hauts-de-France,region_Normandie,region_Occitanie,region_Provence-Alpes-Côte d’Azur,region_Île-de-France,smoker_non,smoker_oui,nationalité_francaise_non,nationalité_francaise_oui,situation_familiale_célibataire,situation_familiale_divorcé,situation_familiale_marié,situation_familiale_veuf
53,169.6,72.5,500,0.41,5000.0,500.0,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False
25,174.9,79.9,1851,0.65,5175.89104031576,500.0,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True
50,171.3,77.0,2728,0.66,5175.89104031576,23971.55513308812,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
54,183.8,66.6,3120,0.03,5000.0,500.0,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False
57,153.0,58.1,1095,0.91,5000.0,18512.189831799296,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True
32,167.9,60.7,4116,0.96,5175.89104031576,500.0,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False
74,158.7,72.5,3327,0.52,5000.0,500.0,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False
50,180.9,71.3,4114,0.49,5175.89104031576,5000.605234045602,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False
56,172.7,40.9,3029,0.98,5175.89104031576,500.0,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False
66,179.8,56.0,3422,0.5,5000.0,7809.555543364728,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
68,177.6,55.9,1243,0.52,5000.0,3991.520613740196,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False
24,180.9,96.7,4093,0.06,5000.0,18150.068110937693,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False
55,165.7,67.6,1968,0.1,5175.89104031576,500.0,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False
35,168.4,62.6,1893,0.56,5175.89104031576,583.3530340357695,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False
72,167.0,64.4,2730,0.24,5175.89104031576,500.0,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
74,174.3,56.0,564,0.43,5175.89104031576,11800.310755965696,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
57,157.9,81.1,833,0.37,5000.0,500.0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False
27,183.0,65.7,3877,0.88,5175.89104031576,19604.868115413603,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
36,168.6,74.1,3310,0.23,5000.0,2210.2451243350743,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False
27,163.5,101.8,1216,0.63,5000.0,500.0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
40,165.1,48.3,4812,0.62,5175.89104031576,17791.738413992793,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
38,171.8,50.8,500,0.56,5175.89104031576,500.0,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False
66,196.8,40.9,1755,0.69,5000.0,500.0,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False
72,174.9,60.5,500,0.24,5000.0,500.0,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False
63,171.4,79.9,2783,0.83,5000.0,8290.318958782991,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False
72,168.8,38.1,2443,0.3,5000.0,2662.9290460697584,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False
37,171.1,72.9,2749,0.49,5175.89104031576,11006.70847130767,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True
34,162.4,91.7,3197,0.45,5175.89104031576,500.0,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False
46,172.8,66.5,1578,0.25,5000.0,14539.109207408284,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False
69,169.1,80.1,868,0.89,5000.0,500.0,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False
48,166.7,36.9,4249,0.33,5000.0,17610.216030774245,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
32,166.1,74.2,3408,0.98,5175.89104031576,12111.268695218314,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True
55,168.1,68.0,694,0.92,5175.89104031576,13587.851224632466,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
61,187.7,71.5,4080,0.0,5175.89104031576,23507.144339671257,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False
63,165.6,62.0,1416,0.28,5000.0,2876.2379584986943,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False
47,172.2,74.7,916,0.13,5000.0,500.0,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
56,173.0,41.2,1563,0.74,5000.0,21256.550473924748,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
34,182.4,59.6,3441,0.18,5000.0,500.0,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
25,163.9,71.5,1869,0.87,5000.0,26538.4239409384,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
44,160.1,94.2,1169,0.58,5000.0,16168.04588525164,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False
50,163.9,67.7,2527,0.25,5000.0,17896.790337531067,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
20,172.4,71.6,1867,0.18,5000.0,500.0,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False
48,156.2,48.3,1883,0.96,5175.89104031576,500.0,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False
55,170.1,91.2,1893,0.86,5000.0,18440.128364987264,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
33,172.7,62.5,2081,0.22,5175.89104031576,8072.518663706747,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False
29,174.3,77.4,4005,0.88,5000.0,24075.062170186844,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
59,153.3,72.0,2245,0.32,5000.0,16166.598493477435,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
33,162.1,78.5,1005,0.45,5175.89104031576,500.0,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
39,149.9,57.1,3123,0.29,5175.89104031576,500.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
57,161.3,84.6,500,0.07,5000.0,500.0,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True
46,146.4,65.4,2772,0.23,5000.0,500.0,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False
42,170.4,64.3,3011,0.08,5000.0,500.0,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
53,161.6,58.3,500,0.64,5175.89104031576,500.0,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False
40,176.6,58.3,4267,0.59,5000.0,5171.860923695181,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
39,182.9,75.2,1622,0.08,5175.89104031576,1920.20864388712,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False
40,177.4,48.3,4818,0.55,5175.89104031576,1244.467864755653,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False
52,170.3,47.9,5008,0.17,5000.0,36444.57289934106,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
65,178.2,54.4,1824,0.14,5000.0,500.0,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False
44,164.4,85.2,1853,0.95,5000.0,30594.074096565146,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False
44,161.9,65.2,2716,0.73,5175.89104031576,18189.008783286863,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False
63,175.4,86.4,2751,0.79,5175.89104031576,29354.398408330657,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False
34,170.4,70.8,3340,0.24,5175.89104031576,11716.787020726151,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False
60,158.9,57.3,2373,0.72,5000.0,500.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False
35,155.9,80.8,1932,0.86,5175.89104031576,8447.896980706104,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
